relevant,entities,id,A,B,C,text,clean
1,O O O PRO PRO VER O O O O O O O O,834711944678502401,0,0,1,'Zombie script' deluges Internet Explorer 11 with pop-up alerts until user closes tab https://t.co/egbz06yN7Q (via @DMBisson) https://t.co/BWWQyT2T1X,zombie script deluges internet explorer 11 with pop-up alerts until user closes tab via dmbisson
1,ID O,826540155481817088,1,1,0,CVE-2016-5541 (mysql_cluster) https://t.co/kRgWFQfd8v,cve-2016-5541 mysql cluster
1,O O O PRO O O O O O O O O O O O O,829006599222095873,1,1,0,Cryptkeeper Bug: The Linux encryption app Cryptkeeper has a rather stunning security bug: the single… https://t.co/kE1zG57cDU #infosec,cryptkeeper bug the linux encryption app cryptkeeper has a rather stunning security bug the single infosec
1,ID O,826485978453929989,1,1,0,CVE-2016-5590 (mysql_enterprise_monitor) https://t.co/tXIEhndlOC,cve-2016-5590 mysql enterprise monitor
-1,,829763072881364992,1,0,0,Lynis Auditing Tool 2.4.1 https://t.co/ovdbU4Amqe #PacketStorm,lynis auditing tool 2.4.1 packetstorm
1,O O O O O O O O O O O O O PRO O O O,827420876433862657,0,1,0,"New infosec products of the week​: February 3, 2017: New approach to continuous Docker container security… https://t.co/Fg0xocrqmK #infosec",new infosec products of the week february 3 2017 new approach to continuous docker container security infosec
1,VUL VUL O O O PRO O O,834122926714679298,0,1,1,protocol injections hit Python and Java subscribe now  https://t.co/g207nXwnhf,protocol injections hit python and java subscribe now
1,O O PRO O O O O O O VUL VUL VUL O O O,826402202918993921,1,1,1,*facepalm* - Apparently #Linux Encryption App @CryptKeeper Has A Universal Decryption Password - The Letter 'p': https://t.co/eeaFCrvsHI https://t.co/GHUwEBTknM,facepalm apparently linux encryption app cryptkeeper has a universal decryption password the letter p
-1,,826142976439037952,1,0,1,#WordPress FormBuilder 1.05 Cross Site Request Forgery https://t.co/eP9cfpRbR9 #PacketStorm,wordpress formbuilder 1.05 cross site request forgery packetstorm
1,PRO VER O O PRO VER,831602715344125952,0,0,1,AIX 7.2 TL 0 : ntp (IV92192) https://t.co/JASDxx9WM8,aix 7.2 tl 0 ntp iv92192
1,O ORG PRO PRO VER O O O O O VUL VUL O O,834372880733347840,0,0,1,#0daytoday #Microsoft Office PowerPoint 2010 - MSO!Ordinal5429 Missing Length Check Heap Corruption [#0day #Exploit] https://t.co/GYIjvAdB1X,0daytoday microsoft office powerpoint 2010 mso ordinal5429 missing length check heap corruption 0day exploit
-1,,831622874226126851,1,0,0,@MrRaisedBrow Hi there. Our team appreciates your feedback. You can submit your feature request here: https://t.co/l958Ffgo6m.,mrraisedbrow hi there our team appreciates your feedback you can submit your feature request here
-1,,835539368706093056,1,1,0,[INDEX] Joomla com_redshop 1.4&amp;1.5 - SQL Injection Vulnerability https://t.co/RGscUV4KyO,index joomla com redshop 1.4 amp 1.5 sql injection vulnerability
1,ID O O O O ORG PRO VER VER O VER VER VER O ORG O,830978391780229120,1,1,0,CVE-2017-3302 Crash in libmysqlclient.so in Oracle MySQL before 5.6.21 and 5.7.x before 5.7.5 and MariaDB through … https://t.co/Zr2ZwFMjlH,cve-2017-3302 crash in libmysqlclient.so in oracle mysql before 5.6.21 and 5.7.x before 5.7.5 and mariadb through
1,PRO O O O O O O O O O O PRO O O O,834707174899200000,1,1,0,Linux Project Patches 11-Year-Old Security Flaw That Gives Attackers Root Access: The Linux team has… https://t.co/KAPh9ZybKA #infosec,linux project patches 11-year-old security flaw that gives attackers root access the linux team has infosec
1,O O O O O O PRO O O O O O O O O,828975069128949760,1,1,0,OpenVAS - Vulnerability Assessment install on Kali Linux - HowToForge: This tutorial documents the process of i... https://t.co/ByxpqgVrgC,openvas vulnerability assessment install on kali linux howtoforge this tutorial documents the process of i
1,ORG PRO PRO O VUL VUL VUL VUL O O,829622157093306368,1,1,1,Mcafee epolicy orchestrator datachannel blind sql injection vulnerability https://t.co/u4bFUVqb52 #vuln #antivirus #infosec https://t.co/amRFoL3lv0,mcafee epolicy orchestrator datachannel blind sql injection vulnerability vuln antivirus infosec
1,ORG O O O O PRO O O ORG O O O O ORG O O O,833808110615724039,0,0,1,Google – Once Again – Publicly Discloses Windows Bug After Microsoft Fails to Patch It: Google is once… https://t.co/MBFbkC3PnK #infosec,google once again publicly discloses windows bug after microsoft fails to patch it google is once infosec
-1,,829122909356560384,1,1,0,threatmeter: Amazon Linux AMI : subversion / mod_dav_svn (ALAS-2017-794) https://t.co/gws5QqPCNq,threatmeter amazon linux ami subversion mod dav svn alas-2017-794
1,O VUL PRO O O O VUL VUL VUL O O,827133065164181504,1,1,0,threatmeter: [shellcode] - Linux - Multi/Dual mode Reverse Shell Shellcode (129 bytes) https://t.co/GaWIEjjVm5,threatmeter shellcode linux multi dual mode reverse shell shellcode 129 bytes
1,O O ORG PRO O O VUL VUL O O,832191343560634369,0,0,1,threatmeter: #0daytoday #Microsoft Windows gdi32.dll - EMR_SETDIBITSTODEVICE Heap-Based Out-of-Bounds Reads Expl [… https://t.co/JDHcU9VKuu,threatmeter 0daytoday microsoft windows gdi32.dll emr setdibitstodevice heap-based out-of-bounds reads expl
1,PRO VER O O O O O O O O O O ORG O O O ORG O,834005249849442304,0,0,1,Windows 10: New privacy settings still leave users in dark on how Microsoft uses data: Despite Microsoft… https://t.co/nyqDJzhAZP #infosec,windows 10 new privacy settings still leave users in dark on how microsoft uses data despite microsoft infosec
1,O O O O O PRO VER O O PRO O O,828580656091369472,1,1,0,"threatmeter: Links 6/2/2017: Linux 4.10 RC7, Next Debian Release ‘Frozen’ https://t.co/20jlAuDFLZ",threatmeter links 6 2 2017 linux 4.10 rc7 next debian release frozen
1,O O PRO O O O O O O O,827546194037657600,0,0,1,"Exploit for Windows DoS zero-day published, patch out on Tuesday? https://t.co/thAYOznIYk",exploit for windows dos zero-day published patch out on tuesday
1,O ORG PRO PRO VER O O O VUL VUL VUL O O O,834372876346089472,0,0,1,#0daytoday #Microsoft Office PowerPoint 2010 GDI - GDI32!ConvertDxArray Insufficient Bounds Check E [#0day #Exploit] https://t.co/KmQ1cDe8uO,0daytoday microsoft office powerpoint 2010 gdi gdi32 convertdxarray insufficient bounds check e 0day exploit
1,O PRO PRO VER VER VER O O O O O O VUL VUL VUL,828663708666695681,1,1,0,threatmeter: Linux Kernel up to 4.9.8 ext4 Image fs/ext4/super.c ext4_fill_super denial of service https://t.co/3e56fDQvy8,threatmeter linux kernel up to 4.9.8 ext4 image fs ext4 super.c ext4 fill super denial of service
1,O O O O O O PRO O O O O O,829993411662843905,0,0,1,Researchers at Dr Web spotted a Windows version of the Mirai bot https://t.co/nhbkTtjAmK,researchers at dr web spotted a windows version of the mirai bot
1,PRO O O O O PRO O O,831046487291416576,1,1,1,Windows Trojan Spreads Mirai to Linux Devices (SecurityWeek) https://t.co/T7vl3TDAVT,windows trojan spreads mirai to linux devices securityweek
1,PRO O O O PRO O PRO PRO O O PRO O O O O O PRO O O,827224550421233664,0,0,1,Gmail Drops Support for Chrome on Windows XP and Vista: Gmail will soon drop support for Chrome version… https://t.co/d8dnmYGJse #infosec,gmail drops support for chrome on windows xp and vista gmail will soon drop support for chrome version infosec
1,ID VUL VUL O PRO O VER VER O O O O O O O O O O O,826628047323422720,0,1,0,CVE-2016-9962 Race condition in Docker Engine before 1.12.6 might allow local root users in a container to gain pr… https://t.co/cboFvYc0PR,cve-2016-9962 race condition in docker engine before 1.12.6 might allow local root users in a container to gain pr
1,O VUL PRO VER O O O O VUL O O,833823112223416320,1,1,0,threatmeter: [shellcode] - Linux/x86 - SELinux Permissive Mode Switcher Shellcode (45 bytes) https://t.co/GhQAkFXVJk,threatmeter shellcode linux x86 selinux permissive mode switcher shellcode 45 bytes
1,O O O O O O O O O O,834355399193133056,0,0,1,threatmeter: Windows-based Mirai 'muck-spreader' the work of a 'skilled' attacker https://t.co/8bjkFcuEso,threatmeter windows-based mirai muck-spreader the work of a skilled attacker
1,VUL PRO VER O O O O VUL O O,833823015439831042,1,1,0,[shellcode] - Linux/x86 - SELinux Permissive Mode Switcher Shellcode (45 bytes) https://t.co/HVyAbJ4x1D,shellcode linux x86 selinux permissive mode switcher shellcode 45 bytes
1,O O O O O PRO O,829884508547727361,0,0,1,AKBuilder: A builder for exploit-laden Word documents https://t.co/gVJIJ2dVHU,akbuilder a builder for exploit-laden word documents
1,O ORG PRO O O VUL VUL VUL VUL O,831962415625535490,0,0,1,[dos] - Microsoft Windows gdi32.dll - EMR_SETDIBITSTODEVICE Heap-Based Out-of-Bounds Reads / Memory Disclosure https://t.co/ZmomiiQzEE,dos microsoft windows gdi32.dll emr setdibitstodevice heap-based out-of-bounds reads memory disclosure
1,O O O O PRO O O O O VUL VUL,834143365667094528,0,0,1,Skilled Attacker Develops Advanced Windows Botnet to Spread Infamous Mirai Malware https://t.co/CjuHz7mzN5,skilled attacker develops advanced windows botnet to spread infamous mirai malware
1,O O O PRO O O O O PRO O O,829891913058807808,1,1,0,How to solve SELinux issues with ease using SELinux Alert Browser https://t.co/477ulXoLkT,how to solve selinux issues with ease using selinux alert browser
1,O ORG O O O O PRO PRO O ORG PRO O O O,835543683336396800,0,0,1,threatmeter: Google releases details of unpatched Internet Explorer and Microsoft Edge vulnerability (Mark Wilson/… https://t.co/jpjBy8lWIR,threatmeter google releases details of unpatched internet explorer and microsoft edge vulnerability mark wilson
1,O ID PRO PRO O O O,829122900351410177,1,1,0,"threatmeter: CVE-2016-2317 (debian_linux, graphicsmagick, leap, linux_enterprise_debuginfo, linux_enterprise_softw… https://t.co/xmasknIEQl",threatmeter cve-2016-2317 debian linux graphicsmagick leap linux enterprise debuginfo linux enterprise softw
-1,,826799159344824320,0,1,0,#OracleMBX is off to a running start. @JAbel_Oracle reports live from the Innovation Showcase. https://t.co/l0gg9uLFKT,oraclembx is off to a running start jabel oracle reports live from the innovation showcase.
-1,,831314364850401280,1,1,0,threatmeter: Joomla Hbooking 1.9.9 SQL Injection https://t.co/6hRp8weqNM,threatmeter joomla hbooking 1.9.9 sql injection
1,PRO VER PRO O O ID O,826146744849227776,1,1,1,RHEL 7 : JBoss Core Services (RHSA-2017:0194) https://t.co/zJ9Tmyn7eM #Nessus,rhel 7 jboss core services rhsa-2017 0194 nessus
1,O O O PRO PRO O,829947137249177600,1,1,0,Kurdish Group Hacks openSUSE Linux Website https://t.co/G7CDG9OJ10,kurdish group hacks opensuse linux website
1,O ID O O PRO,829839701423054848,0,1,0,"threatmeter: CVE-2016-7449 (graphicsmagick, leap, opensuse) https://t.co/UDKoVzeaHw",threatmeter cve-2016-7449 graphicsmagick leap opensuse
-1,,826438642633699330,0,0,1,@akhilasg Hi Ákhila. What's going on with Google Chrome? Could you tell us more about it? We'll do our best to help.,akhilasg hi khila what s going on with google chrome could you tell us more about it we ll do our best to help.
-1,,831576591427739648,0,1,0,Happy #ValentinesDay from all of us at #Oracle https://t.co/sqz6O93Wsr,happy valentinesday from all of us at oracle
1,O ID O O O O ORG PRO VER VER O VER VER VER O O,830980906018021376,1,1,0,threatmeter: CVE-2017-3302 Crash in libmysqlclient.so in Oracle MySQL before 5.6.21 and 5.7.x before 5.7.5 and Mar… https://t.co/Qx01mF3Ojz,threatmeter cve-2017-3302 crash in libmysqlclient.so in oracle mysql before 5.6.21 and 5.7.x before 5.7.5 and mar
1,O ORG PRO PRO O O O O O O O O O O O O,827310012380889088,0,0,1,threatmeter: Microsoft Windows Server Message Block SMBv3 Response Processing Bug Lets Remote Users Cause the Targ… https://t.co/DKUnbT8wmi,threatmeter microsoft windows server message block smbv3 response processing bug lets remote users cause the targ
1,O O O VUL VUL O PRO,829883580872536064,0,0,1,AtomBombing: Brand New Code Injection for Windows https://t.co/Fp9HKi9D0j,atombombing brand new code injection for windows
-1,,834752518576037889,0,0,1,"Reflash Flash Research Framework: Jarkko Turkulainen, a Senior Researcher on our Threat Intelligence team… https://t.co/iEd2bkYn5V #infosec",reflash flash research framework jarkko turkulainen a senior researcher on our threat intelligence team infosec
-1,,831930344550981632,1,1,0,Bugtraq: CVE-2017-5585: SQL injection in OpenText Documentum Content Server 7.3 (PostgreSQL builds only) https://t.co/T4hypxUJ1h #bugtraq,bugtraq cve-2017-5585 sql injection in opentext documentum content server 7.3 postgresql builds only bugtraq
-1,,828660905584054273,0,0,1,@afeqaazli Hi Afeqa. What happens when you launch Chrome? Let us know more about the issue. We'd be happy to help.,afeqaazli hi afeqa what happens when you launch chrome let us know more about the issue we d be happy to help.
1,O O O PRO O O O O O,830057096804757505,1,1,0,How to harden MySQL security with a single command https://t.co/G9TAnh7Tam,how to harden mysql security with a single command
1,ID VUL VUL O PRO O O O O PRO PRO VER VER VUL VUL VUL VUL O O,833150889019981824,1,1,0,CVE-2017-6001 Race condition in kernel/events/core.c in the Linux kernel before 4.9.7 allows local users to gain p… https://t.co/7p73I35E8v,cve-2017-6001 race condition in kernel events core.c in the linux kernel before 4.9.7 allows local users to gain p
1,O PRO PRO VER VER VER O O O O VUL VUL VUL,831514475148804098,1,1,0,threatmeter: Linux Kernel up to 4.9.9 net/ipv4/ip_sockglue.c ipv4_pktinfo_prepare denial of service https://t.co/eswRpIBt8A,threatmeter linux kernel up to 4.9.9 net ipv4 ip sockglue.c ipv4 pktinfo prepare denial of service
1,O ORG PRO PRO PRO O O O O,834473203758198785,0,0,1,Attacking Microsoft Office &amp; OpenOffice with Metasploit Macro Exploits https://t.co/mwN7jjZUEW,attacking microsoft office amp openoffice with metasploit macro exploits
-1,,830718121505808384,1,1,0,Youtube Analytics Multi Channel 3.0 #SQL #Injection https://t.co/nzYfUM91C6 #CXSECurity,youtube analytics multi channel 3.0 sql injection cxsecurity
1,O O O PRO PRO VER O O O O O O O O O O O PRO PRO O,828727347255922688,1,0,0,How to harden Ubuntu Server 16.04 security in five steps: If you’re ready to take your Ubuntu Server… https://t.co/WmHjad6D0o #infosec,how to harden ubuntu server 16.04 security in five steps if you re ready to take your ubuntu server infosec
1,PRO VER VER VER VER VER O O O ID,834107262935375873,1,0,0,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : Python Crypto regression (USN-3199-2) https://t.co/oS5rycjeUG,ubuntu 14.04 lts 16.04 lts 16.10 python crypto regression usn-3199-2
-1,,831153823297183745,0,0,1,@CMeiyee__ Hi there. Check out this guide about repairing Chrome when it's not responding: https://t.co/XeVptaclSQ. Does that help?,cmeiyee hi there check out this guide about repairing chrome when it s not responding does that help
-1,,835175151914389505,1,0,0,"Threatpost News Wrap, February 24, 2017: Mike Mimoso and Chris Brook recap RSA and discuss the news of… https://t.co/53W5AUl06X #infosec",threatpost news wrap february 24 2017 mike mimoso and chris brook recap rsa and discuss the news of infosec
1,ID ORG PRO PRO O VER VER VER O O O VUL VUL VUL,832063536981479424,0,0,1,CVE-2017-2991 Adobe Flash Player versions 24.0.0.194 and earlier have an exploitable memory corruption vulnerabili… https://t.co/1WuRp28fm5,cve-2017-2991 adobe flash player versions 24.0.0.194 and earlier have an exploitable memory corruption vulnerabili
-1,,832175219737387009,1,1,0,#Joomla Music Collection 3.0.3 #SQL #Injection https://t.co/VT1Le1QVtM #CXSECurity,joomla music collection 3.0.3 sql injection cxsecurity
-1,,834532923655200768,0,0,1,About that plan to collect passwords at the border…: Never mind privacy concerns — FCW’s cartoonist notes… https://t.co/wKdltP13Xe #infosec,about that plan to collect passwords at the border never mind privacy concerns fcw s cartoonist notes infosec
-1,,826901906291294209,1,1,0,MyBB/MyBB Merge System up to 1.8.7 User Data sql injection https://t.co/QnaDkEye7P,mybb mybb merge system up to 1.8.7 user data sql injection
1,PRO VER O ID O,828683453616975872,1,0,1,RHEL 7 : spice (RHSA-2017:0254) https://t.co/BPpGdBYfLe #Nessus,rhel 7 spice rhsa-2017 0254 nessus
-1,,827500778977947648,0,0,1,@abbood Hi there. We recommend posting this in the Chrome Developer Community for further help: https://t.co/RBZBuCvgXL.,abbood hi there we recommend posting this in the chrome developer community for further help
1,VUL VUL O O PRO O O O O O VUL VUL O O PRO O,835635050511273984,0,0,1,Mirai Malware Now Targeting Windows: The ISBuzz Post: This Post Mirai Malware Now Targeting Windows… https://t.co/mrevV23WEI #infosec,mirai malware now targeting windows the isbuzz post this post mirai malware now targeting windows infosec
1,O O O O O PRO O,829799449551597570,0,0,1,AKBuilder: A builder for exploit-laden Word documents https://t.co/BJhGSvV4s6,akbuilder a builder for exploit-laden word documents
1,PRO VER O ID,828685660194234369,0,0,1,RHEL 7 : spice (RHSA-2017:0254) https://t.co/FtW04nZ9gV,rhel 7 spice rhsa-2017 0254
-1,,835040438142783488,1,1,0,Joomla RealEstateManager 3.9 SQL Injection https://t.co/F7bcREpuzH,joomla realestatemanager 3.9 sql injection
-1,,829861009246531584,1,1,0,threatmeter: Moodle 3.1.2 Sql Injection Obtain Information Vulnerability https://t.co/esxLaoQrHK,threatmeter moodle 3.1.2 sql injection obtain information vulnerability
1,O O ID O O O VUL VUL VUL VUL,829085173291573251,1,1,0,threatmeter: NA - CVE-2016-2779 - runuser in util-linux allows local users to... https://t.co/qFQDakiqij,threatmeter na cve-2016-2779 runuser in util-linux allows local users to
1,O O PRO O O,829928734316589060,0,0,1,Fantom Ransomware: Windows Update Disguise https://t.co/yFcBc3O5jD,fantom ransomware windows update disguise
-1,,830004169784324096,0,0,1,"@harimury Hi again Hari. Just to confirm, have you had a chance to update Chrome? Let us know.",harimury hi again hari just to confirm have you had a chance to update chrome let us know.
1,O O O PRO O O O O O O O,827547175626350592,0,0,1,"threatmeter: Exploit for Windows DoS zero-day published, patch out on Tuesday? https://t.co/JhOz8mQJHf",threatmeter exploit for windows dos zero-day published patch out on tuesday
-1,,826170847677280258,1,1,0,Itech Real Estate Script 3.12 search_property.php property_for sql injection https://t.co/ZPf0YkelNY,itech real estate script 3.12 search property.php property for sql injection
-1,,832328544021786628,1,1,0,threatmeter: #0daytoday #Joomla Spider Catalog Lite 1.8.10 Component - SQL Injection Vulnerability [#0day #Exploit] https://t.co/PQrWTO55fC,threatmeter 0daytoday joomla spider catalog lite 1.8.10 component sql injection vulnerability 0day exploit
1,O O O O O O PRO O O O O O O,827948087683461121,0,0,1,New SMB bug: How to crash Windows system with a 'link of death' https://t.co/Y9PUrniRig,new smb bug how to crash windows system with a link of death
-1,,826481226097766400,0,0,1,threatmeter: Bugtraq: ESA-2017-007: EMC Documentum eRoom Unverified Password Change Vulnerability https://t.co/5EPUfnUVIp,threatmeter bugtraq esa-2017-007 emc documentum eroom unverified password change vulnerability
-1,,829807952492101632,0,0,1,Trump #cybersecurity order morphs into 2200-plus-word extravaganza https://t.co/It0POykFTR,trump cybersecurity order morphs into 2200-plus-word extravaganza
1,O PRO VER PRO ID,834893415850573824,0,0,1,threatmeter: RHEL 7 : kernel-rt (RHSA-2017:0295) https://t.co/cHTAWJESE6,threatmeter rhel 7 kernel-rt rhsa-2017 0295
1,PRO PRO VER VER VER O O O O O VUL VUL,831513734476599296,1,1,0,Linux Kernel up to 4.9.9 Time Subsystem /proc/timer_list __timer_stats_timer_set_start_info information disclosure https://t.co/3Z9Ax1PMCG,linux kernel up to 4.9.9 time subsystem proc timer list timer stats timer set start info information disclosure
1,O O O PRO O O O O O,830056996007206912,1,1,0,How to harden MySQL security with a single command https://t.co/z2Z8Otw3o3,how to harden mysql security with a single command
-1,,829803189675270144,1,0,0,FBI warns US students about online job scam that can leave them broke https://t.co/XNQiY034ZQ https://t.co/nR4A3WLiQk,fbi warns us students about online job scam that can leave them broke
-1,,832541194999779328,1,1,0,threatmeter: Zend Framework up to 1.12.18 Zend_Db_Select Regex sql injection https://t.co/2Fjjy87YZB,threatmeter zend framework up to 1.12.18 zend db select regex sql injection
-1,,827389331077685250,1,1,1,@McMucca Also make sure that you have JavaScript enabled in your browser - ad-blocker extensions can sometimes block that.,mcmucca also make sure that you have javascript enabled in your browser ad-blocker extensions can sometimes block that.
1,PRO O VUL VUL VUL O O O O O O O O O O O O O,827617155495710720,0,0,1,"Windows SMBv3 Denial of Service Proof of Concept (0 Day Exploit), (Thu, Feb 2nd): The tweet originally… https://t.co/UI4U9hGr3j #infosec",windows smbv3 denial of service proof of concept 0 day exploit thu feb 2nd the tweet originally infosec
-1,,831770797576450048,0,0,1,https://t.co/CM5jFyLIrd Client For Windows 2.0.1.11 Privilege Escalation https://t.co/OVaYfZ5C0C,client for windows 2.0.1.11 privilege escalation
1,PRO O VUL VUL,828674127191871492,1,1,0,Linux ip6gre_err() invalid reads https://t.co/cLmMcg1V0e,linux ip6gre err invalid reads
-1,,834816089414578178,0,0,1,"@mitchellclong We love your enthusiasm! Thanks for the kind words, Mitchell.",mitchellclong we love your enthusiasm thanks for the kind words mitchell.
1,ID O O O ORG O O O O O ORG PRO PRO O,825182888836595712,0,1,0,CVE-2017-3419 Vulnerability in the Oracle CRM Technical Foundation component of Oracle E-Business Suite (subcompon… https://t.co/Vi001WdUYb,cve-2017-3419 vulnerability in the oracle crm technical foundation component of oracle e-business suite subcompon
-1,,829846119295262720,1,0,0,Server Message Block (SMB) Protocol Version 1 Unspecified RCE https://t.co/JoWgRjpZwg #Nessus,server message block smb protocol version 1 unspecified rce nessus
-1,,829741848063307776,0,0,1,@illucifer Hi Chris. What happens when you try to open the website on Chrome? Is there an error message? Keep us posted.,illucifer hi chris what happens when you try to open the website on chrome is there an error message keep us posted.
-1,,830081139431919618,0,0,1,"Social Media Security Podcast 35 – Facebook News Feed Psychology, Complex Passwords, Dumb Criminals https://t.co/6kNXShVQwp",social media security podcast 35 facebook news feed psychology complex passwords dumb criminals
1,O ID O O O O O O O O PRO PRO VER VER O O O,835331187686113280,1,1,0,threatmeter: CVE-2017-5669 The do_shmat function in ipc/shm.c in the Linux kernel through 4.9.12 does not restrict… https://t.co/schGIgjBE1,threatmeter cve-2017-5669 the do shmat function in ipc shm.c in the linux kernel through 4.9.12 does not restrict
1,ID ORG PRO PRO O VER VER VER O O O VUL VUL VUL VUL,832063540320096256,0,0,1,CVE-2017-2993 Adobe Flash Player versions 24.0.0.194 and earlier have an exploitable use after free vulnerability … https://t.co/L6fyDLhAYU,cve-2017-2993 adobe flash player versions 24.0.0.194 and earlier have an exploitable use after free vulnerability
1,O ID O O O O O VER O O O O PRO O,828804614317285376,1,1,0,threatmeter: CVE-2017-2583 The load_segment_descriptor implementation in arch/x86/kvm/emulate.c in the Linux kerne… https://t.co/eeCrTzxCQq,threatmeter cve-2017-2583 the load segment descriptor implementation in arch x86 kvm emulate.c in the linux kerne
-1,,829714664539947009,1,1,0,"Best Linux Distros for 2017 - Datamation: An overview of the best Linux distro for 2017, based on various user ... https://t.co/BJXOwCW7vK",best linux distros for 2017 datamation an overview of the best linux distro for 2017 based on various user
-1,,829498539512324097,1,0,0,FBI warns US students about online job scam that can leave them broke: Students online across the US are… https://t.co/fLiuK632sd #infosec,fbi warns us students about online job scam that can leave them broke students online across the us are infosec
